City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,aleysk,52.4926,82.7822,259.75,87,80,1.71,RU,1706672469
367,nova xavantina,-14.6667,-52.35,297.29,73,25,1.04,BR,1706672469
368,ugoofaaru,5.6667,73.0,300.53,76,90,4.13,MV,1706672469
369,richards bay,-28.783,32.0377,295.13,84,2,1.1,ZA,1706672469
370,buenaventura,3.8801,-77.0312,298.37,93,99,1.34,CO,1706672469
371,east london,-33.0153,27.9116,295.67,88,75,2.57,ZA,1706672470
372,adam,22.3756,57.5233,294.3,56,100,1.98,OM,1706672470
373,lys'va,58.1086,57.8053,269.88,94,100,3.68,RU,1706672470
374,strathmore,51.0501,-113.3852,284.82,65,100,3.6,CA,1706672218
375,manokwari,-0.8667,134.0833,301.69,73,90,2.49,ID,1706672470
376,port lincoln,-34.7333,135.8667,293.55,56,0,5.39,AU,1706672470
377,bardai,11.65,7.2333,291.11,19,35,5.79,NG,1706672471
378,sechura,-5.5569,-80.8222,298.55,75,99,5.42,PE,1706672471
379,batesville,35.7698,-91.641,285.38,47,0,0.0,US,1706672436
380,hohhot,40.8106,111.6522,267.31,42,0,2.0,CN,1706672471
381,uliastay,47.7417,96.8444,260.24,70,94,1.85,MN,1706672471
382,mejit,10.2753,170.8646,299.37,83,100,8.79,MH,1706672471
383,mamou,10.5,-12.0,293.36,23,78,0.42,GN,1706672471
384,kastsyukovichy,53.3516,32.0506,269.46,89,100,3.25,BY,1706672472
385,jianshui,23.6363,102.8264,292.45,51,65,5.1,CN,1706672472
386,saint-joseph,-21.3667,55.6167,298.36,81,59,4.49,RE,1706672472
387,kendari,-3.945,122.4989,303.68,66,96,1.1,ID,1706672472
388,ketchikan,55.3422,-131.6461,281.41,87,100,2.06,US,1706672472
389,sao jose da coroa grande,-8.8978,-35.1478,298.28,76,7,1.91,BR,1706672473
390,xining,36.6167,101.7667,271.02,36,100,0.85,CN,1706672473
391,umba,66.6871,34.3429,271.9,78,22,6.27,RU,1706672473
392,caleta de carquin,-11.0925,-77.6267,297.09,81,100,3.63,PE,1706672473
393,carangola,-20.7331,-42.0294,295.15,88,100,1.35,BR,1706672389
394,salavan,15.7167,106.4167,306.43,39,86,0.52,LA,1706672473
395,huarmey,-10.0681,-78.1522,297.28,81,100,2.36,PE,1706672474
396,haiku-pauwela,20.9219,-156.3051,295.1,93,100,5.14,US,1706672474
397,cantilan,9.3336,125.9775,299.08,92,100,3.2,PH,1706672474
398,zaozersk,69.4005,32.4476,273.22,75,100,15.7,RU,1706672474
399,vilyuysk,63.7553,121.6247,249.14,95,100,1.81,RU,1706672474
400,cadale,2.7603,46.3222,298.88,78,70,5.97,SO,1706672474
401,juuka,63.2333,29.25,272.67,97,100,4.43,FI,1706672475
402,urzhum,57.1141,49.9996,265.72,94,21,4.62,RU,1706672475
403,kalmunai,7.4167,81.8167,300.26,81,8,2.52,LK,1706672475
404,cudillero,43.5622,-6.1459,284.21,95,0,0.0,ES,1706672475
405,tefe,-3.3542,-64.7114,299.19,84,96,0.43,BR,1706672475
406,usogorsk,63.4106,48.6872,268.52,96,97,3.2,RU,1706672475
407,carros,43.7894,7.184,282.15,68,0,6.17,FR,1706672476
408,beroroha,-21.6667,45.1667,296.63,73,82,2.31,MG,1706672476
409,podgornoye,51.735,39.1496,270.27,100,100,2.0,RU,1706672476
410,i-n-salah,27.1935,2.4607,286.88,38,0,10.02,DZ,1706672476
411,hami,42.8,93.45,271.46,47,100,3.34,CN,1706672476
412,broken hill,-31.95,141.4333,303.02,17,0,7.73,AU,1706672476
413,fortuna,40.5982,-124.1573,292.34,37,75,13.89,US,1706672476
414,atar,20.5169,-13.0499,289.8,14,0,3.43,MR,1706672477
415,shizunai-furukawacho,42.3339,142.3669,272.46,78,100,2.03,JP,1706672477
416,baikunthpur,23.25,82.55,292.69,37,100,1.23,IN,1706672477
417,itaituba,-4.2761,-55.9836,297.45,99,100,1.04,BR,1706672477
418,devils lake,48.1128,-98.8651,277.21,88,0,5.14,US,1706672477
419,puerto quijarro,-17.7833,-57.7667,294.12,96,65,0.37,BO,1706672477
420,ciudad lazaro cardenas,17.9583,-102.2,298.38,75,100,1.45,MX,1706672477
421,ryotsu-minato,38.0833,138.4333,282.95,66,71,4.49,JP,1706672478
422,nikolayevsk-on-amure,53.1406,140.73,256.91,80,84,4.01,RU,1706672478
423,san agustin,20.5333,-103.4667,287.77,38,40,0.0,MX,1706672478
424,toliara,-23.35,43.6667,298.81,64,6,6.08,MG,1706672478
425,salinopolis,-0.6136,-47.3561,299.63,85,100,4.16,BR,1706672478
426,meru,0.0463,37.6559,289.79,84,96,0.51,KE,1706672478
427,dryden,49.7833,-92.7503,272.31,93,20,4.12,CA,1706672479
428,natal,-5.795,-35.2094,299.27,83,20,2.06,BR,1706672479
429,mengcheng chengguanzhen,33.2661,116.566,280.98,85,99,3.66,CN,1706672479
430,goroka,-6.0834,145.3873,292.97,90,100,1.27,PG,1706672479
431,axim,4.8699,-2.2405,299.21,83,14,2.4,GH,1706672479
432,dzuunharaa,48.8523,106.4579,251.73,81,11,0.55,MN,1706672480
433,laguna,38.421,-121.4238,290.31,73,0,3.6,US,1706672394
434,andorra,42.5,1.5,281.6,60,9,2.53,AD,1706672480
435,thinadhoo,0.5333,72.9333,300.56,77,48,2.78,MV,1706672480
436,pangai,-19.8,-174.35,300.21,94,100,3.6,TO,1706672481
437,kidal,18.4411,1.4078,289.21,27,0,5.34,ML,1706672481
438,dalandzadgad,43.5708,104.425,258.04,76,62,1.12,MN,1706672481
439,paso de carrasco,-34.8603,-56.0522,295.23,78,0,1.54,UY,1706672481
440,kuala belait,4.5833,114.1833,305.24,71,57,0.17,BN,1706672482
441,sao vicente,-23.9631,-46.3919,302.25,26,95,0.56,BR,1706672482
442,pacific grove,36.6177,-121.9166,287.27,87,20,3.6,US,1706672470
443,ariquemes,-9.9133,-63.0408,297.73,88,100,0.33,BR,1706672482
444,kulai,1.6561,103.6032,303.65,75,20,3.6,MY,1706672483
445,carutapera,-1.195,-46.02,298.97,87,68,2.69,BR,1706672483
446,pandan,14.0453,124.1694,300.36,68,99,7.15,PH,1706672483
447,nguigmi,14.2495,13.1092,290.3,30,0,7.06,NE,1706672483
448,birao,10.2849,22.7882,293.04,17,93,5.15,CF,1706672369
449,parvatipuram,18.7833,83.4333,297.51,58,47,1.12,IN,1706672484
450,senillosa,-39.0,-68.4167,302.03,21,0,9.47,AR,1706672484
451,vila franca do campo,37.7167,-25.4333,288.38,88,52,2.21,PT,1706672485
452,hovd,48.0056,91.6419,253.47,88,100,1.3,MN,1706672485
453,zhosaly,45.4878,64.0781,267.28,92,100,5.43,KZ,1706672485
454,maiurno,13.4167,33.6667,292.31,18,68,5.58,SD,1706672486
455,bel ombre,-4.6167,55.4167,302.06,74,20,2.06,SC,1706672486
456,salalah,17.0151,54.0924,296.2,83,20,0.51,OM,1706672486
457,chul'man,56.8479,124.9104,245.2,92,93,1.98,RU,1706672486
458,warmbad,-28.45,18.7333,298.6,29,0,3.74,NA,1706672487
459,beidao,34.5686,105.8933,277.16,76,100,1.27,CN,1706672487
460,turkmenabat,39.0733,63.5786,270.14,100,0,1.03,TM,1706672487
461,mareeba,-17.0,145.4333,305.64,70,93,2.79,AU,1706672487
462,terrace,54.5163,-128.6035,279.1,93,75,4.63,CA,1706672487
463,vyazemskiy,47.5378,134.7525,257.07,90,100,3.19,RU,1706672488
464,tateyama,34.9833,139.8667,287.06,71,14,8.78,JP,1706672488
465,ad dilam,23.9915,47.1627,291.38,36,98,4.02,SA,1706672404
466,mahdia,35.5047,11.0622,282.12,72,1,0.44,TN,1706672488
467,aur,8.1499,171.1687,299.72,86,96,4.47,MH,1706672489
468,changji,44.0167,87.3167,257.59,85,100,1.0,CN,1706672489
469,gaalkacyo,6.7697,47.4308,293.84,84,85,5.79,SO,1706672489
470,banaz,38.7371,29.7519,270.7,69,52,5.55,TR,1706672489
471,rawson,-43.3002,-65.1023,298.27,33,2,3.59,AR,1706672490
472,lamarque,-39.423,-65.7021,298.29,54,0,7.03,AR,1706672490
473,eidson road,28.6772,-100.487,287.57,49,75,3.62,US,1706672490
474,kani keli,-12.9536,45.1033,299.74,70,99,3.41,YT,1706672490
475,holualoa,19.6228,-155.9522,298.06,85,75,4.12,US,1706672491
476,den burg,53.0542,4.7972,279.13,74,75,4.12,NL,1706672491
477,london,51.5085,-0.1257,280.45,76,18,2.24,GB,1706672095
478,cromwell,41.5951,-72.6454,274.08,81,100,2.57,US,1706672491
479,sumbawa besar,-8.5,117.4333,305.39,55,83,3.39,ID,1706672491
480,karatau,43.1667,70.4667,270.29,75,100,10.94,KZ,1706672491
481,labrador city,52.9463,-66.9114,262.69,67,100,8.94,CA,1706672492
482,zmiyiv,49.6966,36.3611,272.59,75,96,2.15,UA,1706672492
483,roma,43.2128,-75.4557,273.12,90,100,2.06,US,1706672492
484,queenstown,-31.8976,26.8753,292.85,86,100,0.68,ZA,1706672492
485,urengoy,65.9667,78.3667,250.16,96,12,5.78,RU,1706672492
486,karratha,-20.7377,116.8463,305.06,52,44,5.37,AU,1706672493
487,prymors'k,46.7348,36.3443,273.24,72,23,2.76,UA,1706672493
488,alofi,-19.0595,-169.9187,300.65,83,100,6.93,NU,1706672493
489,anna regina,7.2644,-58.5077,298.89,86,16,2.95,GY,1706672493
490,cardona,14.45,121.2167,301.34,76,70,7.09,PH,1706672493
491,inongo,-1.95,18.2667,296.7,89,100,2.56,CD,1706672493
492,funadhoo,6.15,73.2667,300.73,75,92,3.18,MV,1706672493
493,vila do maio,15.1333,-23.2167,295.59,63,0,6.11,CV,1706672332
494,hadibu,12.65,54.0333,297.52,75,93,1.65,YE,1706672494
495,mana,5.6592,-53.7767,298.67,85,18,4.22,GF,1706672494
496,mechetinskaya,46.7713,40.456,271.44,87,90,2.22,RU,1706672494
497,nebbi,2.4783,31.0889,295.27,51,99,1.35,UG,1706672494
498,inyati,-19.6756,28.8469,289.46,72,2,4.76,ZW,1706672494
499,krasnyy chikoy,50.3643,108.7512,252.03,83,22,0.47,RU,1706672495
500,kimbe,-5.5502,150.1429,303.22,70,51,2.9,PG,1706672495
501,portland,45.5234,-122.6762,286.74,74,100,5.81,US,1706672197
502,gisborne,-38.6533,178.0042,293.31,81,67,5.54,NZ,1706672495
503,bazarnyy syzgan,53.7512,46.7535,260.51,100,87,2.56,RU,1706672495
504,linfen,36.0889,111.5189,280.35,46,96,3.13,CN,1706672496
505,puerto deseado,-47.7503,-65.8938,294.66,38,98,10.81,AR,1706672496
506,jwaneng,-24.6004,24.7303,293.87,66,26,5.04,BW,1706672496
507,yerofey pavlovich,53.9667,121.9667,255.23,66,67,2.1,RU,1706672496
508,barcelos,41.5388,-8.6151,287.42,72,100,2.36,PT,1706672406
509,waingapu,-9.6567,120.2641,304.27,57,64,3.35,ID,1706672496
510,lagodekhi,41.8268,46.2767,273.65,62,68,2.87,GE,1706672496
511,banda aceh,5.5577,95.3222,302.51,70,58,5.73,ID,1706672497
512,kalemie,-5.9475,29.1947,294.05,92,99,0.58,CD,1706672497
513,shaftesbury,51.0053,-2.1933,279.6,92,17,2.31,GB,1706672497
514,bereeda,11.8704,51.0579,297.4,72,38,2.52,SO,1706672497
515,kudahuvadhoo,2.6708,72.8944,299.37,81,94,2.12,MV,1706672497
516,champerico,14.3,-91.9167,299.17,71,5,1.26,GT,1706672497
517,hongseong,36.6009,126.665,281.38,38,41,2.64,KR,1706672497
518,gizo,-8.103,156.8419,301.95,73,95,5.54,SB,1706672498
519,zouerate,22.7187,-12.4521,288.81,13,0,3.6,MR,1706672498
520,nalut,30.3333,10.85,279.18,72,27,3.72,LY,1706672498
521,robit,12.0167,39.6333,290.55,95,99,1.25,ET,1706672498
522,farafangana,-22.8167,47.8333,296.71,86,100,3.54,MG,1706672498
523,antanifotsy,-19.65,47.3167,287.75,91,100,0.97,MG,1706672498
524,ebon,4.582,168.6964,300.46,79,100,5.34,MH,1706672499
525,bolotnoye,55.6717,84.3981,254.78,94,97,2.52,RU,1706672499
526,esmeralda,21.8525,-78.1169,290.41,72,2,2.15,CU,1706672499
527,summerlin south,36.1027,-115.3811,287.34,47,2,0.37,US,1706672499
528,urucui,-7.2294,-44.5561,297.7,79,10,0.76,BR,1706672499
529,beaufort,5.3473,115.7455,306.36,52,57,1.23,MY,1706672499
530,tolanaro,-25.0319,46.9987,296.19,88,75,4.12,MG,1706672500
531,nuku'alofa,-21.1333,-175.2,301.34,83,75,3.9,TO,1706672500
532,woolgoolga,-30.1106,153.2007,301.08,65,75,3.89,AU,1706672500
533,koulamoutou,-1.1303,12.4736,296.04,94,93,0.53,GA,1706672500
534,farasan,16.7022,42.1183,298.76,79,31,5.34,SA,1706672500
535,megarine,33.192,6.087,283.23,62,0,2.57,DZ,1706672501
536,bereket,39.2446,55.5154,274.06,73,7,3.14,TM,1706672501
537,palangkaraya,-2.2,113.8333,301.7,80,97,0.67,ID,1706672501
538,svobodnyy,51.4,128.1333,252.39,81,78,2.9,RU,1706672501
539,yuzhno-kurilsk,44.0306,145.8556,271.14,71,100,3.05,RU,1706672501
540,sinabang,2.4803,96.3801,302.5,70,86,1.69,ID,1706672501
541,martuk,50.7475,56.5056,265.72,95,100,5.94,KZ,1706672502
542,englewood,39.6478,-104.9878,281.55,48,0,2.57,US,1706672502
543,labytnangi,66.6572,66.4183,257.07,97,100,2.02,RU,1706672502
544,douentza,14.9951,-2.9517,290.92,18,97,1.88,ML,1706672502
545,santiago,-33.4569,-70.6483,300.01,40,0,4.12,CL,1706672502
546,coronel dorrego,-38.7187,-61.2873,296.41,51,64,2.44,AR,1706672502
547,chatel-saint-denis,46.5269,6.9008,279.84,66,25,1.63,CH,1706672502
548,daru,-9.0763,143.2092,302.14,79,99,3.84,PG,1706672352
549,sinop,41.7711,34.8709,273.34,89,97,0.81,TR,1706672342
550,chiang klang,19.2938,100.8617,300.91,54,39,1.4,TH,1706672503
551,ciro marina,39.3732,17.126,281.69,61,0,5.69,IT,1706672503
552,chabahar,25.2919,60.643,296.37,61,76,2.79,IR,1706672503
553,kralendijk,12.15,-68.2667,300.14,83,3,4.63,BQ,1706672313
554,marsh harbour,26.5412,-77.0636,293.22,48,64,1.36,BS,1706672503
555,khandyga,62.6667,135.6,236.41,95,96,0.2,RU,1706672503
556,tumaco,1.7986,-78.8156,298.49,91,97,1.99,CO,1706672504
557,el nido,11.1858,119.3956,300.88,70,72,6.11,PH,1706672504
558,itaberai,-16.0203,-49.8103,293.91,88,92,0.3,BR,1706672504
559,isangel,-19.55,169.2667,300.07,74,44,2.03,VU,1706672504
560,tufanbeyli,38.2633,36.2206,268.04,84,98,1.89,TR,1706672504
561,sydney,-33.8679,151.2073,301.23,77,61,1.34,AU,1706672027
562,bhamo,24.2667,97.2333,295.41,41,86,1.02,MM,1706672504
563,robore,-18.3333,-59.75,297.32,76,12,2.15,BO,1706672504
564,port macquarie,-31.4333,152.9167,301.42,65,43,4.18,AU,1706672502
565,pionerskiy,54.9508,20.2275,277.06,89,100,6.88,RU,1706672318
566,luganville,-15.5333,167.1667,302.16,76,73,1.88,VU,1706672505
567,porto velho,-8.7619,-63.9039,299.18,94,0,1.03,BR,1706672505
568,bangassou,4.7413,22.8184,292.99,47,95,1.51,CF,1706672505
569,hauterive,46.0901,3.4459,279.26,92,52,1.15,FR,1706672505
570,fort mcmurray,56.7268,-111.381,281.92,49,0,9.26,CA,1706672505
571,mpongwe,-13.5091,28.155,289.69,96,15,2.03,ZM,1706672506
572,antsiranana,-12.2787,49.2917,297.57,94,20,2.06,MG,1706672506
573,at taj,24.2049,23.2857,280.38,56,2,3.16,LY,1706672506
574,dilling,12.05,29.65,288.64,22,52,6.66,SD,1706672506
575,fale old settlement,-9.3852,-171.2468,302.89,68,26,1.34,TK,1706672506
576,kilindoni,-7.9139,39.6668,300.63,81,84,5.44,TZ,1706672506
577,jertih,5.7336,102.4897,304.85,73,100,2.05,MY,1706672506
